LeftFrontalHipJoint,LeftTransverseHipJoint,LeftSagittalHipJoint,LeftSagittalKneeJoint,LeftSagittalAnkleJoint,LeftHenkeAnkleJoint,RightFrontalHipJoint,RightTransverseHipJoint,RightSagittalHipJoint,RightSagittalKneeJoint,RightSagittalAnkleJoint,RightHenkeAnkleJoint,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r_translation2,knee_angle_r_translation1,knee_angle_r,knee_angle_r_rotation2,knee_angle_r_rotation3,ankle_angle_r,subtalar_angle_r,mtp_angle_r,knee_angle_r_beta_translation2,knee_angle_r_beta_translation1,knee_angle_r_beta_rotation1,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l_translation2,knee_angle_l_translation1,knee_angle_l,knee_angle_l_rotation2,knee_angle_l_rotation3,ankle_angle_l,subtalar_angle_l,mtp_angle_l,knee_angle_l_beta_translation2,knee_angle_l_beta_translation1,knee_angle_l_beta_rotation1
2.935504090801152044e-01,-5.609387693017282572e+00,-1.458269158423229905e-01,-2.283553661572620408e-01,1.178020912430868350e+01,1.397299961031816373e+01,5.292546821467043472e-01,1.072005267247262861e+00,2.489762049026129909e-01,1.717397253824494083e-02,5.657271372553453581e+00,1.755327569217850492e+00,1.491595849945745123e+00,-1.228183332452246646e+00,4.565065389715279309e-01,5.567507204599674627e-04,-3.084805222341303714e-04,-1.742510792190974864e-02,-1.573716395265567416e-03,-6.260259667869689029e-03,-5.444630569122741903e+00,4.075396495813215836e+00,-2.193195733116711996e-02,-1.980954255910228612e-01,9.632632182299112333e-01,1.925678685725842332e-01,4.095928230720419450e+00,1.860195270990815941e-01,-4.560664059878432930e+00,-2.378902696751208565e-02,2.927602013875323095e-02,3.101519306663735875e+00,2.453792320286330153e-01,-1.128532643785305822e+00,-7.404384532946976627e+00,-3.322744721050460370e+00,-1.247289764027813275e-02,-3.494120115009451966e-01,9.134013146853376952e-01,1.548891382572191999e-01
3.939665396406605846e-01,-5.829608398813809877e+00,-2.416599376469261706e-01,-2.215178903928336773e-01,1.222873266400126191e+01,1.617351284202849016e+01,4.585314077752856710e-01,1.216423638575281796e+00,2.252483032611233282e-01,2.266754844703770203e-03,6.461896075033033426e+00,8.541795473926313553e-01,1.587480176040038549e+00,-1.052303564324796437e+00,1.828995033239158574e-01,1.312883333460912244e-03,1.650967388064377599e-04,9.210646866054403303e-02,7.359788475654596360e-03,3.402036632988395676e-02,-5.448578986915395994e+00,3.152074254226294947e+00,-1.821697964798560040e-02,-2.027478045020600361e-01,9.582795043628066223e-01,1.948845618229796961e-01,4.259965100968233109e+00,4.329011586618231600e-01,-5.264670846816744465e+00,-2.697302967104104124e-02,3.326364462664714583e-02,3.612176887605222042e+00,2.850257075907099980e-01,-1.312225558485008436e+00,-6.727338758131137020e+00,-4.464405604837352826e+00,-5.324873804041176453e-03,-3.733507193038344552e-01,9.014317290362362511e-01,1.300627406630488203e-01
4.643214112867078414e-01,-5.987992507754589688e+00,-3.486392340010488478e-01,-2.087322925561333475e-01,1.268505167763841612e+01,1.813380890164745196e+01,3.645200073463261692e-01,1.391326593800379818e+00,2.050601983289424834e-01,-1.276878613355279975e-02,7.011135822650393479e+00,-3.283431083228888214e-01,1.706627364556743354e+00,-8.239472597167273316e-01,-1.620431736384135568e-01,2.622371047155807981e-03,1.353901491422013995e-03,2.796260293601189884e-01,2.250144648201195946e-02,1.031019063046791362e-01,-5.359783450756098411e+00,2.005917310551772026e+00,-1.391267020315659769e-02,-2.107998416173888778e-01,9.501635874299912965e-01,1.988887291189996853e-01,4.368627556709144599e+00,6.117680853214330083e-01,-5.885570832888881831e+00,-2.960255606665456590e-02,3.680255057038323008e-02,4.052197344657564315e+00,3.189242429907472864e-01,-1.469555408588678391e+00,-6.014203860512408184e+00,-5.268899004613747827e+00,1.011271366584367681e-03,-3.934155930377749577e-01,8.884940541987735863e-01,1.005848395325877609e-01
4.889146609034691338e-01,-6.081361694320545297e+00,-4.642297257537654209e-01,-1.897716577184248854e-01,1.315694693870692866e+01,1.956772773324073711e+01,2.655087301079920303e-01,1.570210445394184973e+00,1.873803470340106303e-01,-2.647704517250700634e-02,7.400204581974671569e+00,-1.610609727542386072e+00,1.833544396588730363e+00,-5.833987603095911467e-01,-5.250162392520737464e-01,4.184498292162718534e-03,2.871243791036404668e-03,5.054487763030057756e-01,4.065658660565666521e-02,1.863335790727817520e-01,-5.214698142466900777e+00,8.315854112443641366e-01,-9.645077515193445361e-03,-2.203552363362942246e-01,9.397050532104702647e-01,2.033869296213075828e-01,4.409820695078702890e+00,6.798550126153179995e-01,-6.329566074265915887e+00,-3.139979607960739078e-02,3.947855626828636333e-02,4.381611564620683019e+00,3.439586611292132501e-01,-1.586233959257856707e+00,-5.321299057488373840e+00,-5.534850630703441965e+00,5.781572644596051462e-03,-4.077232184151386996e-01,8.754769456653072046e-01,6.892331808554300054e-02
4.469688930526870552e-01,-6.117052883309630928e+00,-5.839748762939872551e-01,-1.656235953591032317e-01,1.360625528667147321e+01,2.003352411265769817e+01,1.683676660392101898e-01,1.743844548855363108e+00,1.703935782245798169e-01,-3.866144423070021208e-02,7.685425040117310758e+00,-2.921612126337997051e+00,1.962410436793543544e+00,-3.460633433225767663e-01,-8.871007233333215725e-01,5.905513780082514465e-03,4.557217299876966700e-03,7.583653055403370979e-01,6.091669781454542298e-02,2.795543591747656209e-01,-5.019662151963416363e+00,-2.985170506055329631e-01,-5.584766801550435089e-03,-2.309035384466202878e-01,9.272504493407277559e-01,2.078778091984690157e-01,4.378094352757212704e+00,5.764791529272974557e-01,-6.447023890220719089e+00,-3.221590149132839975e-02,4.089489472723010360e-02,4.580159014379743709e+00,3.585566793629086924e-01,-1.655277897178990765e+00,-4.697832525589041630e+00,-4.980044426239121691e+00,7.975597629398985255e-03,-4.153497506998728994e-01,8.629592565724266695e-01,3.806840686462939494e-02
3.318545810587192335e-01,-6.114929728147441956e+00,-7.048276070531488413e-01,-1.386460933183452926e-01,1.394759443715341085e+01,1.925151431714078143e+01,7.589649316819319091e-02,1.909150230028344719e+00,1.527573690625498304e-01,-4.938893872154503928e-02,7.899615655731023978e+00,-4.230798294840054652e+00,2.090724357645021403e+00,-1.185015916315520779e-01,-1.241644810491954853e+00,7.746549567855742606e-03,6.337813749495874519e-03,1.033817516238052736e+00,8.290936824671418792e-02,3.810416836241732330e-01,-4.777411947482314680e+00,-1.355471556967290603e+00,-1.783525051034182737e-03,-2.422553977911618694e-01,9.130307660824908966e-01,2.119555534472084835e-01,4.282908427287982711e+00,2.745756052529564895e-01,-6.137162756784237949e+00,-3.226304130950102128e-02,4.108421695354261272e-02,4.678829129852394075e+00,3.651399282742260888e-01,-1.688093528588609615e+00,-4.133125227384947031e+00,-3.489971762644075604e+00,7.266611234037633101e-03,-4.178388994916814592e-01,8.506344662734088846e-01,8.377487686115216159e-03
1.683542462837359088e-01,-6.090512526125246850e+00,-8.297028615029116150e-01,-1.085324324592356615e-01,1.412121681180477495e+01,1.751384038756279793e+01,-1.043846345973565778e-02,2.065102146218954715e+00,1.335645760060641674e-01,-5.873819398380157597e-02,8.064223715416657612e+00,-5.520989126393500257e+00,2.216978315248108178e+00,9.559404699624941826e-02,-1.585929559777692566e+00,9.679037537486079659e-03,8.168883446455091693e-03,1.328016414779235710e+00,1.063247088815922198e-01,4.893440243608322970e-01,-4.492270010545336589e+00,-2.324518014607463545e+00,1.730537935221947935e-03,-2.542557478842097929e-01,8.972505317334162900e-01,2.151555187694424442e-01,4.142923150230144458e+00,-1.644901474908073979e-01,-5.487374801788442724e+00,-3.201896457572753901e-02,4.064015295015193513e-02,4.743860279922275325e+00,3.688940568679497933e-01,-1.708422135137414699e+00,-3.543782817529982143e+00,-1.372556196219343327e+00,4.898680917818477344e-03,-4.184147214415262495e-01,8.375340589416110371e-01,-2.350090358375358027e-02
-9.454871406227850078e-03,-6.041483408610734074e+00,-9.766854395135036171e-01,-4.045386858940312746e-02,1.411298182422380876e+01,1.539150242330884311e+01,-8.940820064849853976e-02,2.211145997270648866e+00,1.122110737517082318e-01,-6.672990194248483442e-02,8.195159098690375288e+00,-6.776375633353647565e+00,2.339718089781448906e+00,2.929626821371178469e-01,-1.917639044574222185e+00,1.167028132608246074e-02,1.001258840378777513e-02,1.636221583174430672e+00,1.307764880798917284e-01,6.026502769637041013e-01,-4.170815160433052782e+00,-3.193178194657502633e+00,4.923872418053473927e-03,-2.667001622927840376e-01,8.801150012914487064e-01,2.169299487715252439e-01,3.969744268411978361e+00,-6.456563370906405197e-01,-4.679802788220822407e+00,-3.179225519706275344e-02,4.010769092215323017e-02,4.816345290604482798e+00,3.730665402627726945e-01,-1.730812023353338391e+00,-2.854332312932232885e+00,9.119315814728929936e-01,2.584922313716315426e-03,-4.190784797244991866e-01,8.230799024499875216e-01,-6.059413687675517524e-02
-1.811421371184228912e-01,-5.958784824890928533e+00,-1.152820967644603067e+00,7.813492666516470841e-02,1.395343781248827142e+01,1.327862483761696133e+01,-1.593774784086661456e-01,2.346386590409591300e+00,8.833897973304882800e-02,-7.329255240739000754e-02,8.305529588550150777e+00,-7.973622714260038435e+00,2.456981498799954533e+00,4.692565511949279289e-01,-2.232407928558611143e+00,1.367528095840016278e-02,1.182281230988793154e-02,1.951778683583809348e+00,1.557252014641564153e-01,7.184417336409595345e-01,-3.822151969271901706e+00,-3.944006458831041950e+00,7.740771443524288066e-03,-2.792883751028452100e-01,8.618466285561343643e-01,2.166708783735826205e-01,3.765926406373887758e+00,-1.108563855040544111e+00,-3.837946934313775760e+00,-3.165692730315118608e-02,3.966270627246178127e-02,4.906074673837538924e+00,3.784521134220616423e-01,-1.758647126714312003e+00,-2.029524690030700018e+00,3.075784132245520386e+00,1.343870762386208681e-03,-4.203233115067722125e-01,8.072243752660144267e-01,-1.039666461205586701e-01
-3.411784570927200444e-01,-5.819819577618551953e+00,-1.401260751602171784e+00,4.322571859648360881e-01,1.278598283506968869e+01,1.142084565957661191e+01,-2.177041839813680379e-01,2.468991857920111777e+00,6.187849512817830688e-02,-7.823029855468617566e-02,8.406692074954383642e+00,-9.071143372902415791e+00,2.565798223006588774e+00,6.175029654459549544e-01,-2.520921420466040619e+00,1.562841690549397061e-02,1.353117835820075686e-02,2.265063795658523560e+00,1.803948517656392414e-01,8.331151151088673767e-01,-3.458648592500432439e+00,-4.547426212212736907e+00,1.008330228180892400e-02,-2.915735566113114574e-01,8.427039882925969616e-01,2.137733046495468303e-01,3.530737710044446143e+00,-1.527182886315973986e+00,-3.014562325119552799e+00,-3.165346576713176652e-02,3.928027860553372219e-02,5.021901350490313831e+00,3.857191382369728472e-01,-1.794960163417879340e+00,-1.034826610111238665e+00,4.996287308889136192e+00,1.659867642629921699e-03,-4.225914490946907631e-01,7.899157152394424841e-01,-1.549988002336654958e-01
-4.830227752097802640e-01,-5.638499427209767489e+00,-1.665381382231515106e+00,7.874742409098929308e-01,1.151833997310038349e+01,9.928184031933195541e+00,-2.601356824953762192e-01,2.575761796689233663e+00,3.319117464261867045e-02,-8.120162257920972293e-02,8.507734017296979090e+00,-9.995396378057401776e+00,2.661767235277246346e+00,7.264247833209319660e-01,-2.765075775748254472e+00,1.743581909275979808e-02,1.503310118254124611e-02,2.562488768607720679e+00,2.036957887664944122e-01,9.416355776570447533e-01,-3.096924760632156381e+00,-4.954104086387583372e+00,1.178681089840340548e-02,-3.029149795331261830e-01,8.230011812679829397e-01,2.077555764029118957e-01,3.263599614577241681e+00,-1.889135295486622068e+00,-2.229166850349926676e+00,-3.200326897118511982e-02,3.888410658708550682e-02,5.207092266010149295e+00,3.980737241332543697e-01,-1.854723809106412213e+00,2.330258970486471792e-01,6.610869310053198333e+00,4.097582406554456554e-03,-4.279515133232094648e-01,7.704208192782966425e-01,-2.201073018313160212e-01
-5.927535876153767758e-01,-5.423172842796235571e+00,-1.928929725256486316e+00,1.106429478526159693e+00,1.032445705098813349e+01,9.200205951980217733e+00,-2.806794109597387510e-01,2.662314284839220058e+00,3.243030470736301112e-03,-8.176686091575427473e-02,8.612820925513078762e+00,-1.063151431224258125e+01,2.739175201608401000e+00,7.798309228388049519e-01,-2.934872517889872690e+00,1.897889719686715257e-02,1.618522416378372422e-02,2.827061436408244699e+00,2.242723705450044847e-01,1.037765711794977452e+00,-2.757342643163818607e+00,-5.092651948781209192e+00,1.261254560610365789e-02,-3.125067075463297539e-01,8.031043316848522906e-01,1.984372277156200293e-01,2.958732439729811592e+00,-2.159519581672170396e+00,-1.556899839462136725e+00,-3.322437569504771426e-02,3.855137811729206221e-02,5.559454086540180917e+00,4.227346623415371152e-01,-1.971536793079896821e+00,2.024213834526315647e+00,7.739962832827828265e+00,1.021924055234893318e-02,-4.410324575012419812e-01,7.468846874757204546e-01,-3.155151845042993286e-01
-6.194095754561954603e-01,-5.287272057426977590e+00,-2.250458298374462096e+00,1.771789492045454661e+00,9.034511834944479958e+00,9.087558320550565227e+00,-2.731643753955469989e-01,2.724796840503360240e+00,-2.646902258664770441e-02,-7.960697540555891627e-02,8.716868165354650699e+00,-1.084194504699599548e+01,2.792620584489153845e+00,7.603816473470816906e-01,-2.992218704716144373e+00,2.015052800235380207e-02,1.684217690459229033e-02,3.043509978064903976e+00,2.409131348902329994e-01,1.115955386584815301e+00,-2.458271516396159928e+00,-4.888117250797948898e+00,1.231480393220623325e-02,-3.196277911740814104e-01,7.833552678835513650e-01,1.860677088347850172e-01,2.596958852690558928e+00,-2.233355507363451675e+00,-1.269471851495406867e+00,-3.581564838513261184e-02,3.877394571627455072e-02,6.170723756114163017e+00,4.664026603269186277e-01,-2.176267824857457178e+00,4.646749326030766625e+00,7.860688721415752589e+00,2.279772144436705700e-02,-4.661317488257075148e-01,7.174543593373127193e-01,-4.606033554875617608e-01
-5.419726807721917394e-01,-5.204953469273950972e+00,-2.611293473080588790e+00,2.508556439291351303e+00,7.758663389192865800e+00,8.667463420736487123e+00,-2.350772865747239593e-01,2.763061400192007966e+00,-5.458873907377546908e-02,-7.489104945169701433e-02,8.804091319727332277e+00,-1.053449838682831441e+01,2.820280662499438318e+00,6.597542682828626548e-01,-2.908146422386586050e+00,2.092646058637817955e-02,1.694467933932339646e-02,3.208269064789852187e+00,2.533432018596881719e-01,1.174966700318632151e+00,-2.204253243399805218e+00,-4.310025945271344305e+00,1.081607833011430722e-02,-3.241265467252775756e-01,7.639112681985725795e-01,1.711577118228583272e-01,2.238977567611165842e+00,-2.036518392746177408e+00,-1.630639575275293129e+00,-3.859128601576324036e-02,3.933384141444012244e-02,6.803646320034143713e+00,5.114162417598641097e-01,-2.386303695838314809e+00,7.338460300969767758e+00,6.616442634408766565e+00,3.834943089065884214e-02,-4.920116923119732255e-01,6.867810668834316568e-01,-6.230203059860811576e-01
-4.101122685119126809e-01,-5.121303228530280194e+00,-2.976209391752081324e+00,3.278868081662047018e+00,6.411236215828505003e+00,8.117464845933799467e+00,-1.705794486063987314e-01,2.782278436929803700e+00,-8.083207448678574047e-02,-6.842285906907082105e-02,8.855175170360739756e+00,-9.735018588112238191e+00,2.825929084149890969e+00,4.874447687608213786e-01,-2.683228996766723551e+00,2.140606666143296880e-02,1.658597872554402886e-02,3.335048378766326316e+00,2.626597934898632358e-01,1.219838907701330966e+00,-1.978951846425067940e+00,-3.412311438935410113e+00,8.349831288614086022e-03,-3.266875622718493077e-01,7.446453684361293845e-01,1.539793927943476637e-01,1.908208846028715655e+00,-1.698258181767233088e+00,-2.375398961949396703e+00,-4.054896913013871645e-02,3.986008308265630989e-02,7.267890507470902151e+00,5.436694418833425413e-01,-2.536498929736340724e+00,9.528074513260063938e+00,4.676563855039457707e+00,5.210018274080970707e-02,-5.097307307719943781e-01,6.587948763698343591e-01,-7.697783732281923141e-01
-2.595040208507580215e-01,-5.022389169131916908e+00,-3.324138875060038245e+00,4.030213930695328628e+00,5.112119482806273929e+00,7.493996540199325374e+00,-8.860505252352483818e-02,2.790401864125602316e+00,-1.061448348071201142e-01,-6.128119795608943238e-02,8.858311855383545819e+00,-8.576810028140060993e+00,2.816758416165030532e+00,2.666472662884752931e-01,-2.347533196519870913e+00,2.175784376832961761e-02,1.596407755810210632e-02,3.447065063412078079e+00,2.707085808948720418e-01,1.259005115315655843e+00,-1.754313597823289550e+00,-2.311299595476450808e+00,5.369485300665657532e-03,-3.284517259946059808e-01,7.252600421117727514e-01,1.342387698799827334e-01,1.602518290513503807e+00,-1.314045273991078844e+00,-3.271387125836039189e+00,-4.167574053289051228e-02,4.010057497115235986e-02,7.566135259103801580e+00,5.633940706908446838e-01,-2.628389079334972678e+00,1.120656234457728928e+01,2.528964984400552840e+00,6.295123360291268733e-02,-5.194676599835282849e-01,6.336208239444686141e-01,-8.973830178113165745e-01
-1.011841651731718028e-01,-4.916592899987012544e+00,-3.650378386432006739e+00,4.748678019081024715e+00,3.878047032550836715e+00,6.840099858999038496e+00,1.821227155559992103e-03,2.794291558463579239e+00,-1.320218034232012172e-01,-5.433588226973359164e-02,8.813057521984582365e+00,-7.221538984694504393e+00,2.799418420323025458e+00,2.189181419361724626e-02,-1.941279718027391521e+00,2.212954036497545574e-02,1.527307928687603872e-02,3.564518200227310807e+00,2.790882380947804497e-01,1.299739343479849207e+00,-1.505800878015424837e+00,-1.126029541073129803e+00,2.320746597533659972e-03,-3.304086911369183976e-01,7.054881248196417376e-01,1.112376163667943979e-01,1.316731410610564534e+00,-9.147841072031043241e-01,-4.240979809055718697e+00,-4.216086609886673248e-02,3.999176446263212614e-02,7.737556729723048754e+00,5.735427208494523477e-01,-2.675866751788454678e+00,1.248622774630530508e+01,3.334704040918261558e-01,7.134478317111185575e-02,-5.231103229981813874e-01,6.106201928414428659e-01,-1.009388478372087006e+00
6.164956236875128448e-02,-4.811632174007499430e+00,-3.954109134872362041e+00,5.427692978409047520e+00,2.710947891572288437e+00,6.176885976388933663e+00,9.432275928106940988e-02,2.798014497491275954e+00,-1.599174000598745093e-01,-4.807771108084873957e-02,8.726540975438107139e+00,-5.799574733711447827e+00,2.777985748286289081e+00,-2.287617239412704229e-01,-1.498542230948491927e+00,2.260944835793574775e-02,1.464235646109509313e-02,3.699421068451670624e+00,2.887423164148594790e-01,1.346312644638657519e+00,-1.218168032168382764e+00,5.810300275730431036e-02,-4.864224129350038167e-04,-3.331481042174794238e-01,6.851822443769539639e-01,8.418164540802192120e-02,1.047915734467615323e+00,-5.098364494765005306e-01,-5.263338848948516890e+00,-4.213662394201873884e-02,3.953726218852433166e-02,7.808743309205532945e+00,5.761508075284421659e-01,-2.688426353538234892e+00,1.344949798591783363e+01,-1.859165243297802306e+00,7.780328022719117109e-02,-5.219491918818900400e-01,5.893897973611805785e-01,-1.107672319903958424e+00
2.262926965834395898e-01,-4.710529304664266448e+00,-4.235350351281054415e+00,6.062429134145737919e+00,1.621853956098370464e+00,5.511876131300573078e+00,1.852836641727539646e-01,2.803080540586431635e+00,-1.911744669107417471e-01,-4.271577093135922598e-02,8.608394582778508664e+00,-4.397771486740038149e+00,2.753960869537693590e+00,-4.744456137710100774e-01,-1.042595213242369923e+00,2.323905708332181172e-02,1.413594458518912036e-02,3.857739748631924481e+00,3.001287940528050702e-01,1.400790734998996534e+00,-8.812741563419269619e-01,1.191552310017484961e+00,-2.866126795882715725e-03,-3.369643963259424391e-01,6.642844685815624262e-01,5.228567319439636485e-02,7.937226456640886774e-01,-1.064009225018221760e-01,-6.320615608550411935e+00,-4.165947368220938862e-02,3.875966585621403587e-02,7.791251299494966531e+00,5.721650795157808833e-01,-2.670452711066932494e+00,1.414293276327928517e+01,-4.007865916366063708e+00,8.263132726167136954e-02,-5.165712047827726305e-01,5.698324753487398198e-01,-1.191250440354999940e+00
3.854942744735280202e-01,-4.607149296941442707e+00,-4.493194563970681621e+00,6.646741212046868519e+00,6.462379138165038617e-01,4.843389769111269061e+00,2.728232516492838933e-01,2.809064997080891857e+00,-2.273488857951988240e-01,-3.834894065205163294e-02,8.467442301496793888e+00,-3.074662783260185606e+00,2.726847805352541343e+00,-7.088170053324829301e-01,-5.885655752450598133e-01,2.404447109573172245e-02,1.377520424669510975e-02,4.044328217267819880e+00,3.136061826599782498e-01,1.464815809437896688e+00,-4.810682921923583599e-01,2.246979800630218183e+00,-4.675915989066014092e-03,-3.420952926778347281e-01,6.427449295694095399e-01,1.460342613648032105e-02,5.504982407712948334e-01,2.786419426489937234e-01,-7.354706602367087065e+00,-4.070545767930826980e-02,3.768954163784293127e-02,7.681127352724700152e+00,5.614316377049147766e-01,-2.621201594453685502e+00,1.457933442932668555e+01,-6.017751159113693404e+00,8.575751341358611723e-02,-5.068486019412641319e-01,5.521920574566455686e-01,-1.255281468439566117e+00
5.209325393707249230e-01,-4.477461988647593039e+00,-4.723076882471315407e+00,7.168380012073295227e+00,-1.333880007922195465e-01,4.161415888402248520e+00,3.568296757703278699e-01,2.806677696322977145e+00,-2.632563127306414286e-01,3.811570312402387181e-03,7.758859808680261594e+00,-1.918775696197092540e+00,2.694438172974616297e+00,-9.270165378116501653e-01,-1.549560686176681135e-01,2.508005839500346973e-02,1.364116209708567638e-02,4.268520361577074596e+00,3.298687241703647799e-01,1.541587240721143059e+00,1.168739652159438668e-02,3.205073616427874583e+00,-5.716398905600788075e-03,-3.489898575232746603e-01,6.204227395915289378e-01,-3.042484220958909663e-02,3.113757375457622545e-01,6.051082705912491644e-01,-8.205945846859805215e+00,-3.916925890389685860e-02,3.638445029933741470e-02,7.458139126632639559e+00,5.426673642950635701e-01,-2.534699478734967926e+00,1.473647444450034349e+01,-7.664317798713254248e+00,8.650575088300600790e-02,-4.919161739605202310e-01,5.370972357577793455e-01,-1.289916655510661370e+00
5.986852471126483666e-01,-4.270971830455464691e+00,-4.917889713246548666e+00,7.641259702008008858e+00,-7.544566399735457285e-01,3.552434951371868710e+00,4.314755244480311669e-01,2.796907706421138506e+00,-2.988359470581771205e-01,2.147627214171916529e-02,6.995010068563302319e+00,-1.044170627253939720e+00,2.652523010227918476e+00,-1.112790084225747211e+00,2.265861086242223488e-01,2.644226879341654221e-02,1.370554801706341287e-02,4.550737623256407183e+00,3.504398709257025568e-01,1.638165495173930619e+00,6.614798699206446697e-01,3.990365439028465300e+00,-5.463555332293723935e-03,-3.586223108017024819e-01,5.969603549648840879e-01,-8.582873234477129964e-02,6.495266460940644915e-02,8.064245567887255994e-01,-8.579348151080301577e+00,-3.691317992669936737e-02,3.499178784761471789e-02,7.093494670993913509e+00,5.140245629011392925e-01,-2.402382092104786260e+00,1.457343868789885200e+01,-8.572371836357401520e+00,8.361234406305144418e-02,-4.705349641671874861e-01,5.254033285212542648e-01,-1.281740408982058321e+00
5.898047258229476286e-01,-3.942823939318030657e+00,-5.070371286203062766e+00,8.086103452004568481e+00,-1.308855347353184984e+00,3.122390539444224178e+00,4.840779806847245181e-01,2.769065407850776595e+00,-3.483124815697988819e-01,2.352623743931015615e-02,6.286645266894637096e+00,-7.535024685531066524e-01,2.596534613526891189e+00,-1.226679714947510824e+00,4.626861856486912394e-01,2.829745414874148407e-02,1.410297327525221293e-02,4.921017878626798847e+00,3.775675220430526058e-01,1.764856058610239975e+00,1.559718007443528398e+00,4.417117270374132154e+00,-2.969096565647449514e-03,-3.724164004472793055e-01,5.717957725193519858e-01,-1.565235242599758436e-01,-1.974998590277597665e-01,8.310219151705988683e-01,-8.201010748239776049e+00,-3.394687413752710964e-02,3.374822806663892866e-02,6.583053678372217554e+00,4.754000399381271835e-01,-2.223772663096527769e+00,1.408857290404230334e+01,-8.445482408764769744e+00,7.619791865166630762e-02,-4.425992085999960746e-01,5.173964987802721627e-01,-1.224076432456442598e+00
4.982213820458991083e-01,-3.495458284642130931e+00,-5.176673870348730944e+00,8.498943823184061941e+00,-1.845844736527337826e+00,2.853221369686478770e+00,4.976243169468926308e-01,2.708630532585095452e+00,-4.158417640583967900e-01,2.464993234268780808e-02,5.629722966299731901e+00,-1.383168551337924379e+00,2.526577101313365326e+00,-1.219300997432112288e+00,4.174288446529517138e-01,3.061571587743173312e-02,1.507727066532876803e-02,5.368875344190720433e+00,4.104148334502538686e-01,1.917556801180945403e+00,2.690344828328635085e+00,4.253195375600173911e+00,2.235871577340061561e-03,-3.898519422910558530e-01,5.450850695530733425e-01,-2.440709527020934189e-01,-4.724980600741522374e-01,6.956127859863826535e-01,-7.069836406614795621e+00,-3.050160230130725264e-02,3.285195898279351379e-02,5.964428277222808106e+00,4.295679171553554720e-01,-2.011643995297921261e+00,1.335008000095937497e+01,-7.372230552431767059e+00,6.487883211920709992e-02,-4.098833915018766927e-01,5.123282274984520823e-01,-1.124307678200402894e+00
